Name,Occurrence,Ambig 3,Ambig 2,Ambig 1,Ambig 0
kaiying,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanxue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fanghong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fanzi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
donggao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lilei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
duanping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuanlong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lican,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zuodian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qielu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qizhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanzhen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qunfei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tianhe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
junda,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shouhua,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dee,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gangwu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qingxun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
beihu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuankun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shunyue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guoshen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dingbang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jinru,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huangchu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fouxiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
caixue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
poying,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xunming,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
rongjuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tieru,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiaguang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xuanzhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xinda,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sizhu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shanglian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
meiliu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
meizhi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kegeng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiujian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
aiqing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mengtian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wuyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zilin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
cuie,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shaohuai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shunyun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yaoshuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinqiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hongxiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinling,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
feixia,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiaosi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhancai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mudi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
binglei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xihai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiale,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengye,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
honge,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiyao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
rongshun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
honglun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
liaofu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mannang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
nanfei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yeneng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhixiu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huihui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
binqiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
caidi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kuofang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
puyin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fengfan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinkuo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lerong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiabo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yishen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shanjuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tongfu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanshi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
muyun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hansong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuanzhe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
minlang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yueqing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
haina,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shuangge,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
beihai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chenkang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhangliang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuna,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huatian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huacheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
che,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ban,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shoumei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chenyun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuanyuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanglan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wanchi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sangang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wanwei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xianchang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
hegui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
leifang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiuchao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huanjing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shuoying,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
leming,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kaiduan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shifu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
youzhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
nongkun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiaqin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tinghe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sailai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dongge,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shanghui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yangquan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhuyu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tangkai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tongshu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
miaoxin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
bingjun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiazhao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xuerui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yichuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xinzhen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tangqiu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chongxi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
poshun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
haigui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huansong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yongzhuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shufang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xibo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
weitian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
baoguang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
weizu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhugou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guanghe,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiuyong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sali,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kehan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fangjiong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fangzhen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
deshi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xuehou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
beichang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
junmou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
mingkui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
linqing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chunhuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lingda,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wangqi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
changlei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kongfa,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingzhuang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fangquan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fanrong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tarui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shunguang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jinmao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wuneng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
laixian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuncai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
rongbo,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
daijue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huaitang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
beiji,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
weinian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhongze,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pingcheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kuansan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinwen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
haihuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chaoneng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
techou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tiba,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yinzhang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qiangli,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
changbiao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jiangqun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sanqi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yaoxin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kougen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiuhua,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
dongzhu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
enyue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jianhuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
fanwen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
maijian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
songyi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengcai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiuqi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
kunsheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
songyuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wanglin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yaai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanlong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yuanhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guangleng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zuozhi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
feixiong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
peijin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huanchi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chunheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
tianpu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
bole,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
ruye,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gengui,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
nibin,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
gansha,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pengjian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhansheng,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yingte,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yongshou,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zuji,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yanong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shichuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
yunlun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
guijiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xunying,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
quanlai,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qianrong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
youhong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengchuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
xiangshan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
wenyue,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhuoyan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zongjiang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
menglong,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhizhi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
sheping,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zhengfei,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
quanzhi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
chuanmao,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
luxi,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shengji,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
zongshen,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qingkuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qixun,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
qiuyu,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
jinku,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
shier,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
anjing,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
suyuan,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
lingjie,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
huian,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
pinyang,-,1 \ 2.37936613686114e-05,1 \ 2.42283277608179e-05,1 \ 2.52486231925765e-05
